tx_id,exp_date,dept_id,vendor_name,amount,description,month,anomaly_score,anomaly_status
1170,2024-01-23,3,Vendor_90,9621.58,Standard operational expense,1,1,Normal
1171,2021-01-22,5,Vendor_37,2390.0,Standard operational expense,1,1,Normal
1172,2020-11-01,6,Vendor_54,58046.46,Emergency Year-end Fund Utilization,11,1,Normal
1173,2022-05-30,8,Vendor_43,1514.14,Standard operational expense,5,1,Normal
1174,2020-11-18,8,Vendor_81,3538.84,Standard operational expense,11,1,Normal
1175,2019-10-02,4,Vendor_16,13226.5,Standard operational expense,10,1,Normal
1176,2020-11-22,6,Vendor_80,53951.81999999999,Emergency Year-end Fund Utilization,11,1,Normal
1177,2020-08-12,7,Vendor_27,10283.46,Standard operational expense,8,1,Normal
1178,2021-04-19,7,Vendor_73,4369.14,Standard operational expense,4,1,Normal
1179,2018-06-28,4,Vendor_81,3321.78,Standard operational expense,6,1,Normal
1180,2022-11-10,7,Vendor_8,14603.4,Standard operational expense,11,1,Normal
1181,2021-05-15,7,Vendor_20,11661.08,Standard operational expense,5,1,Normal
1182,2024-08-24,7,Vendor_12,6587.37,Standard operational expense,8,1,Normal
1183,2020-08-02,1,Vendor_94,12802.96,Standard operational expense,8,1,Normal
1184,2020-07-13,3,Vendor_98,8322.97,Standard operational expense,7,1,Normal
1185,2023-05-24,7,Vendor_34,3240.82,Standard operational expense,5,1,Normal
1186,2020-02-02,4,Vendor_88,922.82,Standard operational expense,2,1,Normal
1187,2020-06-24,8,Vendor_84,2595.62,Standard operational expense,6,1,Normal
1188,2023-08-03,8,Vendor_56,1805.03,Standard operational expense,8,1,Normal
1189,2023-04-27,8,Vendor_64,3188.37,Standard operational expense,4,1,Normal
1190,2020-06-22,5,Vendor_60,3564.34,Standard operational expense,6,1,Normal
1191,2019-10-12,7,Vendor_36,5547.38,Standard operational expense,10,1,Normal
1192,2019-09-29,5,Vendor_26,1032.22,Standard operational expense,9,1,Normal
1193,2021-09-23,8,Vendor_88,1239.55,Standard operational expense,9,1,Normal
1194,2018-01-31,7,Vendor_46,10629.47,Standard operational expense,1,1,Normal
1195,2023-11-14,6,Vendor_10,2143.51,Standard operational expense,11,1,Normal
1196,2021-12-18,8,Vendor_99,2246.77,Standard operational expense,12,1,Normal
1197,2023-05-18,8,Vendor_87,2696.23,Standard operational expense,5,1,Normal
1198,2020-09-17,2,Vendor_53,12353.48,Standard operational expense,9,1,Normal
1199,2024-02-10,2,Vendor_13,6930.63,Standard operational expense,2,1,Normal
1200,2021-01-17,8,Vendor_76,8253.84,Standard operational expense,1,1,Normal
1201,2020-07-24,1,Vendor_15,12946.82,Standard operational expense,7,1,Normal
1202,2023-06-22,7,Vendor_13,1982.71,Standard operational expense,6,1,Normal
1203,2024-09-06,8,Vendor_91,5634.86,Standard operational expense,9,1,Normal
1204,2021-01-10,5,Vendor_63,11150.46,Standard operational expense,1,1,Normal
1205,2021-05-19,4,Vendor_99,5484.92,Standard operational expense,5,1,Normal
1206,2018-02-17,2,Vendor_39,1936.17,Standard operational expense,2,1,Normal
1207,2018-07-06,1,Vendor_13,7756.38,Standard operational expense,7,1,Normal
1208,2020-04-28,1,Vendor_83,2714.83,Standard operational expense,4,1,Normal
1209,2022-06-01,1,Vendor_14,7742.17,Standard operational expense,6,1,Normal
1210,2022-12-14,6,Vendor_39,21146.52,Emergency Year-end Fund Utilization,12,1,Normal
1211,2020-12-31,1,Vendor_59,11149.88,Standard operational expense,12,1,Normal
1212,2024-12-08,7,Vendor_92,8606.07,Standard operational expense,12,1,Normal
1213,2018-12-24,6,Vendor_3,76970.94,Emergency Year-end Fund Utilization,12,-1,Anomaly
1214,2021-12-09,6,Vendor_22,74418.54000000001,Emergency Year-end Fund Utilization,12,-1,Anomaly
1215,2024-10-05,8,Vendor_62,8425.61,Standard operational expense,10,1,Normal
1216,2024-12-07,6,Vendor_99,34084.62,Emergency Year-end Fund Utilization,12,1,Normal
1217,2019-01-22,8,Vendor_49,1396.56,Standard operational expense,1,1,Normal
1218,2020-04-06,7,Vendor_69,8641.03,Standard operational expense,4,1,Normal
1219,2018-11-04,1,Vendor_31,476.04,Standard operational expense,11,1,Normal
1220,2020-02-05,5,Vendor_22,13123.67,Standard operational expense,2,1,Normal
1221,2024-09-01,5,Vendor_42,9389.82,Standard operational expense,9,1,Normal
1222,2018-10-03,4,Vendor_54,11278.96,Standard operational expense,10,1,Normal
1223,2019-04-26,1,Vendor_17,5333.17,Standard operational expense,4,1,Normal
1224,2021-09-13,2,Vendor_23,14232.69,Standard operational expense,9,1,Normal
1225,2018-11-24,8,Vendor_59,13875.38,Standard operational expense,11,1,Normal
1226,2020-02-20,7,Vendor_28,195.88,Standard operational expense,2,1,Normal
1227,2022-02-05,5,Vendor_2,2401.93,Standard operational expense,2,1,Normal
1228,2019-12-23,7,Vendor_13,8993.97,Standard operational expense,12,1,Normal
1229,2019-05-13,5,Vendor_82,10651.02,Standard operational expense,5,1,Normal
1230,2021-04-09,5,Vendor_55,11467.11,Standard operational expense,4,1,Normal
1231,2022-01-30,4,Vendor_52,10083.48,Standard operational expense,1,1,Normal
1232,2024-12-01,5,Vendor_52,848.62,Standard operational expense,12,1,Normal
1233,2019-02-21,1,Vendor_54,6628.86,Standard operational expense,2,1,Normal
1234,2021-10-22,1,Vendor_75,11960.51,Standard operational expense,10,1,Normal
1235,2021-01-26,8,Vendor_15,3638.43,Standard operational expense,1,1,Normal
1236,2023-12-28,1,Vendor_57,11623.38,Standard operational expense,12,1,Normal
1237,2018-03-13,3,Vendor_65,2685.09,Standard operational expense,3,1,Normal
1238,2023-11-25,8,Vendor_11,3077.63,Standard operational expense,11,1,Normal
1239,2024-05-09,1,Vendor_93,3630.31,Standard operational expense,5,1,Normal
1240,2022-10-15,5,Vendor_56,12542.48,Standard operational expense,10,1,Normal
1241,2019-11-18,6,Vendor_37,6515.16,Emergency Year-end Fund Utilization,11,1,Normal
1242,2019-05-08,8,Vendor_72,6523.57,Standard operational expense,5,1,Normal
1243,2021-06-10,1,Vendor_11,3592.94,Standard operational expense,6,1,Normal
1244,2020-03-27,5,Vendor_63,14426.24,Standard operational expense,3,1,Normal
1245,2018-04-14,3,Vendor_17,9592.71,Standard operational expense,4,1,Normal
1246,2020-10-26,3,Vendor_28,2965.42,Standard operational expense,10,1,Normal
1247,2022-04-23,7,Vendor_68,9034.45,Standard operational expense,4,1,Normal
1248,2024-02-03,3,Vendor_13,5162.58,Standard operational expense,2,1,Normal
1249,2018-11-04,2,Vendor_60,10769.14,Standard operational expense,11,1,Normal
1250,2022-02-26,3,Vendor_99,4747.0,Standard operational expense,2,1,Normal
1251,2022-11-09,8,Vendor_28,4766.13,Standard operational expense,11,1,Normal
1252,2020-06-15,2,Vendor_40,5216.46,Standard operational expense,6,1,Normal
1253,2024-10-30,4,Vendor_80,2867.42,Standard operational expense,10,1,Normal
1254,2024-08-14,4,Vendor_27,3057.52,Standard operational expense,8,1,Normal
1255,2018-05-17,7,Vendor_76,2525.59,Standard operational expense,5,1,Normal
1256,2024-11-24,7,Vendor_25,14524.34,Standard operational expense,11,1,Normal
1257,2022-05-22,2,Vendor_73,174.9,Standard operational expense,5,1,Normal
1258,2021-07-29,4,Vendor_10,11332.63,Standard operational expense,7,1,Normal
1259,2018-06-01,5,Vendor_27,1810.47,Standard operational expense,6,1,Normal
1260,2024-11-16,1,Vendor_76,202.48,Standard operational expense,11,1,Normal
1261,2018-04-15,5,Vendor_47,3816.93,Standard operational expense,4,1,Normal
1262,2024-01-19,7,Vendor_84,13280.34,Standard operational expense,1,1,Normal
1263,2018-05-20,7,Vendor_48,4496.58,Standard operational expense,5,1,Normal
1264,2024-02-09,8,Vendor_89,4147.33,Standard operational expense,2,1,Normal
1265,2022-10-19,6,Vendor_21,84655.74,Emergency Year-end Fund Utilization,10,-1,Anomaly
1266,2020-09-11,4,Vendor_86,12481.14,Standard operational expense,9,1,Normal
1267,2022-12-05,6,Vendor_38,44032.08,Emergency Year-end Fund Utilization,12,1,Normal
1268,2022-11-24,7,Vendor_52,14253.51,Standard operational expense,11,1,Normal
1269,2020-11-27,6,Vendor_88,57122.100000000006,Emergency Year-end Fund Utilization,11,1,Normal
1270,2020-06-07,2,Vendor_47,8245.77,Standard operational expense,6,1,Normal
1271,2019-04-16,4,Vendor_21,8763.11,Standard operational expense,4,1,Normal
1272,2020-10-24,6,Vendor_64,47368.98,Emergency Year-end Fund Utilization,10,1,Normal
1273,2023-06-10,8,Vendor_89,6052.83,Standard operational expense,6,1,Normal
1274,2020-10-05,8,Vendor_61,12415.61,Standard operational expense,10,1,Normal
1275,2018-07-11,5,Vendor_53,1571.18,Standard operational expense,7,1,Normal
1276,2018-11-07,5,Vendor_93,1868.77,Standard operational expense,11,1,Normal
1277,2019-08-08,3,Vendor_65,8963.23,Standard operational expense,8,1,Normal
1278,2018-12-26,4,Vendor_11,9292.47,Standard operational expense,12,1,Normal
1279,2023-07-05,4,Vendor_90,1638.65,Standard operational expense,7,1,Normal
1280,2020-06-09,8,Vendor_61,4515.73,Standard operational expense,6,1,Normal
1281,2022-01-01,4,Vendor_73,14755.15,Standard operational expense,1,1,Normal
1282,2019-09-07,7,Vendor_56,11752.56,Standard operational expense,9,1,Normal
1283,2019-11-05,7,Vendor_89,1823.95,Standard operational expense,11,1,Normal
1284,2022-05-31,1,Vendor_40,6923.14,Standard operational expense,5,1,Normal
1285,2022-06-25,7,Vendor_63,8659.11,Standard operational expense,6,1,Normal
1286,2021-12-20,5,Vendor_22,11203.17,Standard operational expense,12,1,Normal
1287,2019-11-09,3,Vendor_8,5327.2,Standard operational expense,11,1,Normal
1288,2022-12-14,1,Vendor_13,8403.93,Standard operational expense,12,1,Normal
1289,2019-10-19,6,Vendor_78,7053.73,Standard operational expense,10,1,Normal
1290,2019-10-09,6,Vendor_14,51172.5,Emergency Year-end Fund Utilization,10,1,Normal
1291,2021-06-16,8,Vendor_54,12145.25,Standard operational expense,6,1,Normal
1292,2018-09-26,1,Vendor_35,4208.79,Standard operational expense,9,1,Normal
1293,2020-12-19,6,Vendor_58,10220.07,Standard operational expense,12,1,Normal
1294,2019-02-11,1,Vendor_47,9065.06,Standard operational expense,2,1,Normal
1295,2020-09-12,4,Vendor_59,3821.61,Standard operational expense,9,1,Normal
1296,2022-01-11,2,Vendor_17,14570.15,Standard operational expense,1,1,Normal
1297,2021-12-24,6,Vendor_7,76130.70000000001,Emergency Year-end Fund Utilization,12,-1,Anomaly
1298,2024-08-28,4,Vendor_19,1833.74,Standard operational expense,8,1,Normal
1299,2019-07-29,3,Vendor_35,756.2,Standard operational expense,7,1,Normal
1300,2024-10-02,3,Vendor_35,3549.05,Standard operational expense,10,1,Normal
1301,2023-12-10,8,Vendor_24,797.11,Standard operational expense,12,1,Normal
1302,2021-09-02,5,Vendor_50,5664.52,Standard operational expense,9,1,Normal
1303,2020-12-24,3,Vendor_13,5387.98,Standard operational expense,12,1,Normal
1304,2021-11-08,6,Vendor_79,25462.08,Emergency Year-end Fund Utilization,11,1,Normal
1305,2022-11-10,6,Vendor_59,2808.51,Standard operational expense,11,1,Normal
1306,2022-10-10,4,Vendor_4,13618.01,Standard operational expense,10,1,Normal
1307,2019-03-05,2,Vendor_66,2606.23,Standard operational expense,3,1,Normal
1308,2021-08-03,3,Vendor_24,3547.57,Standard operational expense,8,1,Normal
1309,2018-06-20,7,Vendor_45,14375.96,Standard operational expense,6,1,Normal
1310,2020-08-19,8,Vendor_57,848.2,Standard operational expense,8,1,Normal
1311,2022-12-27,6,Vendor_69,48097.68,Emergency Year-end Fund Utilization,12,1,Normal
1312,2019-02-27,4,Vendor_45,6714.17,Standard operational expense,2,1,Normal
1313,2019-11-06,6,Vendor_4,48902.52,Emergency Year-end Fund Utilization,11,1,Normal
1314,2023-08-16,8,Vendor_15,6563.18,Standard operational expense,8,1,Normal
1315,2021-12-18,2,Vendor_74,7760.02,Standard operational expense,12,1,Normal
1316,2021-11-15,6,Vendor_63,29673.9,Emergency Year-end Fund Utilization,11,1,Normal
1317,2020-04-14,2,Vendor_17,195.05,Standard operational expense,4,1,Normal
1318,2021-11-12,7,Vendor_41,5987.81,Standard operational expense,11,1,Normal
1319,2020-09-05,5,Vendor_70,12872.16,Standard operational expense,9,1,Normal
1320,2021-05-01,4,Vendor_11,5795.56,Standard operational expense,5,1,Normal
1321,2020-08-30,3,Vendor_9,11724.82,Standard operational expense,8,1,Normal
1322,2023-10-25,7,Vendor_18,6948.8,Standard operational expense,10,1,Normal
1323,2023-12-01,3,Vendor_23,14084.09,Standard operational expense,12,1,Normal
1324,2019-12-15,3,Vendor_69,13318.08,Standard operational expense,12,1,Normal
1325,2021-07-03,7,Vendor_28,6316.18,Standard operational expense,7,1,Normal
1326,2023-07-11,5,Vendor_25,8524.76,Standard operational expense,7,1,Normal
1327,2022-11-26,6,Vendor_58,65346.36,Emergency Year-end Fund Utilization,11,1,Normal
1328,2019-08-29,7,Vendor_25,12093.96,Standard operational expense,8,1,Normal
1329,2021-09-19,3,Vendor_98,9076.5,Standard operational expense,9,1,Normal
1330,2022-12-07,3,Vendor_85,3601.41,Standard operational expense,12,1,Normal
1331,2024-11-11,6,Vendor_81,87737.34,Emergency Year-end Fund Utilization,11,-1,Anomaly
1332,2022-10-15,6,Vendor_76,78235.79999999999,Emergency Year-end Fund Utilization,10,-1,Anomaly
1333,2023-12-09,2,Vendor_75,13911.05,Standard operational expense,12,1,Normal
1334,2020-02-23,1,Vendor_99,244.33,Standard operational expense,2,1,Normal
1335,2020-10-09,3,Vendor_6,8790.46,Standard operational expense,10,1,Normal
1336,2020-08-10,4,Vendor_48,4774.23,Standard operational expense,8,1,Normal
1337,2024-06-03,4,Vendor_4,5525.28,Standard operational expense,6,1,Normal
1338,2022-11-17,2,Vendor_27,1022.1,Standard operational expense,11,1,Normal
1339,2024-05-19,7,Vendor_7,4145.23,Standard operational expense,5,1,Normal
1340,2023-03-18,7,Vendor_12,8293.04,Standard operational expense,3,1,Normal
1341,2018-10-10,6,Vendor_63,15202.32,Emergency Year-end Fund Utilization,10,1,Normal
1342,2018-09-10,1,Vendor_85,3468.58,Standard operational expense,9,1,Normal
1343,2019-06-04,5,Vendor_36,1439.75,Standard operational expense,6,1,Normal
1344,2019-09-22,5,Vendor_30,9434.21,Standard operational expense,9,1,Normal
1345,2024-10-15,6,Vendor_52,67870.68000000001,Emergency Year-end Fund Utilization,10,1,Normal
1346,2021-11-05,5,Vendor_15,10940.19,Standard operational expense,11,1,Normal
1347,2018-08-16,7,Vendor_19,7996.11,Standard operational expense,8,1,Normal
1348,2019-04-06,2,Vendor_37,3207.97,Standard operational expense,4,1,Normal
1349,2023-09-06,7,Vendor_20,2393.11,Standard operational expense,9,1,Normal
1350,2024-10-16,6,Vendor_2,31582.38,Emergency Year-end Fund Utilization,10,1,Normal
1351,2018-08-12,8,Vendor_54,2652.29,Standard operational expense,8,1,Normal
1352,2018-02-14,3,Vendor_13,10487.74,Standard operational expense,2,1,Normal
1353,2020-11-22,6,Vendor_22,23828.64,Emergency Year-end Fund Utilization,11,1,Normal
1354,2019-11-23,4,Vendor_73,4747.49,Standard operational expense,11,1,Normal
1355,2023-12-17,6,Vendor_79,22103.52,Emergency Year-end Fund Utilization,12,1,Normal
1356,2024-10-24,4,Vendor_4,10129.07,Standard operational expense,10,1,Normal
1357,2023-02-17,5,Vendor_75,2429.12,Standard operational expense,2,1,Normal
1358,2018-10-05,2,Vendor_44,620.59,Standard operational expense,10,1,Normal
1359,2022-12-31,5,Vendor_95,14889.47,Standard operational expense,12,1,Normal
1360,2023-12-23,4,Vendor_94,14661.47,Standard operational expense,12,1,Normal
1361,2021-03-28,8,Vendor_85,11448.97,Standard operational expense,3,1,Normal
1362,2021-04-27,7,Vendor_53,4412.65,Standard operational expense,4,1,Normal
1363,2018-10-15,2,Vendor_10,6571.99,Standard operational expense,10,1,Normal
1364,2018-05-10,2,Vendor_17,5021.24,Standard operational expense,5,1,Normal
1365,2023-03-03,8,Vendor_39,9708.43,Standard operational expense,3,1,Normal
1366,2018-09-02,7,Vendor_1,10367.41,Standard operational expense,9,1,Normal
1367,2020-06-25,7,Vendor_71,1583.24,Standard operational expense,6,1,Normal
1368,2021-12-04,7,Vendor_95,12293.87,Standard operational expense,12,1,Normal
1369,2021-10-03,8,Vendor_92,4481.61,Standard operational expense,10,1,Normal
1370,2021-04-19,2,Vendor_24,11892.81,Standard operational expense,4,1,Normal
1371,2021-02-05,3,Vendor_40,1976.73,Standard operational expense,2,1,Normal
1372,2020-03-28,3,Vendor_67,14460.97,Standard operational expense,3,1,Normal
1373,2018-01-12,3,Vendor_54,10179.61,Standard operational expense,1,1,Normal
1374,2019-10-18,2,Vendor_30,8672.85,Standard operational expense,10,1,Normal
1375,2022-12-11,6,Vendor_96,13419.54,Emergency Year-end Fund Utilization,12,1,Normal
1376,2020-02-17,4,Vendor_97,14151.62,Standard operational expense,2,1,Normal
1377,2020-04-24,8,Vendor_42,11231.47,Standard operational expense,4,1,Normal
1378,2024-06-08,5,Vendor_22,9791.34,Standard operational expense,6,1,Normal
1379,2018-07-04,4,Vendor_27,10550.61,Standard operational expense,7,1,Normal
1380,2022-04-26,8,Vendor_90,5185.65,Standard operational expense,4,1,Normal
1381,2023-08-22,8,Vendor_90,1983.16,Standard operational expense,8,1,Normal
1382,2018-07-20,2,Vendor_98,1315.82,Standard operational expense,7,1,Normal
1383,2022-09-08,4,Vendor_66,7292.43,Standard operational expense,9,1,Normal
1384,2018-11-17,3,Vendor_24,8267.36,Standard operational expense,11,1,Normal
1385,2023-07-31,3,Vendor_57,9537.83,Standard operational expense,7,1,Normal
1386,2021-01-06,2,Vendor_12,851.21,Standard operational expense,1,1,Normal
1387,2023-12-13,7,Vendor_10,7554.15,Standard operational expense,12,1,Normal
1388,2023-03-08,2,Vendor_34,1999.54,Standard operational expense,3,1,Normal
1389,2021-02-25,2,Vendor_70,6158.2,Standard operational expense,2,1,Normal
1390,2018-02-05,5,Vendor_78,4470.97,Standard operational expense,2,1,Normal
1391,2021-10-11,8,Vendor_33,11903.65,Standard operational expense,10,1,Normal
1392,2018-06-13,4,Vendor_67,14194.28,Standard operational expense,6,1,Normal
1393,2019-10-25,8,Target_Vendor_A,21000.0,Project Alpha Phase 1,10,1,Normal
1394,2020-08-22,4,Vendor_78,4954.77,Standard operational expense,8,1,Normal
1395,2023-12-06,6,Vendor_16,65752.74,Emergency Year-end Fund Utilization,12,1,Normal
1396,2021-09-22,5,Vendor_61,12575.22,Standard operational expense,9,1,Normal
1397,2022-10-01,6,Vendor_44,2105.19,Standard operational expense,10,1,Normal
1398,2019-11-12,6,Vendor_98,13784.12,Standard operational expense,11,1,Normal
1399,2023-11-27,3,Vendor_78,6090.21,Standard operational expense,11,1,Normal
